 Hz,A/m,Oe
        270.00000000,         47.42268585,           .59593106
        270.40000000,         47.35255063,           .59504972
        270.80000000,         47.28262252,           .59417097
        271.20000000,         47.21290062,           .59329482
        271.60000000,         47.14338401,           .59242125
        272.00000000,         47.07407179,           .59155025
        272.40000000,         47.00496306,           .59068180
        272.80000000,         46.93605692,           .58981590
        273.20000000,         46.86735249,           .58895254
        273.60000000,         46.79884888,           .58809170
        274.00000000,         46.73054521,           .58723337
        274.40000000,         46.66244060,           .58637754
        274.80000000,         46.59453419,           .58552420
        275.20000000,         46.52682512,           .58467334
        275.60000000,         46.45931253,           .58382496
        276.00000000,         46.39199555,           .58297903
        276.40000000,         46.32487335,           .58213554
        276.80000000,         46.25794507,           .58129450
        277.20000000,         46.19120989,           .58045588
        277.60000000,         46.12466696,           .57961968
        278.00000000,         46.05831546,           .57878588
        278.40000000,         45.99215456,           .57795448
        278.80000000,         45.92618344,           .57712546
        279.20000000,         45.86040128,           .57629882
        279.60000000,         45.79480728,           .57547454
        280.00000000,         45.72940063,           .57465261
        280.40000000,         45.66418053,           .57383303
        280.80000000,         45.59914618,           .57301579
