 Hz,A
       2252.00000000,           .11522192
       2253.00000000,           .11517079
       2254.00000000,           .11511970
       2255.00000000,           .11506865
       2256.00000000,           .11501765
       2257.00000000,           .11496669
       2258.00000000,           .11491578
       2259.00000000,           .11486492
       2260.00000000,           .11481410
       2261.00000000,           .11476332
       2262.00000000,           .11471259
       2263.00000000,           .11466190
       2264.00000000,           .11461126
       2265.00000000,           .11456067
       2266.00000000,           .11451012
       2267.00000000,           .11445961
       2268.00000000,           .11440915
       2269.00000000,           .11435873
       2270.00000000,           .11430835
       2271.00000000,           .11425802
       2272.00000000,           .11420774
       2273.00000000,           .11415750
       2274.00000000,           .11410730
       2275.00000000,           .11405715
       2276.00000000,           .11400704
       2277.00000000,           .11395698
       2278.00000000,           .11390696
       2279.00000000,           .11385698
       2280.00000000,           .11380705
       2281.00000000,           .11375716
       2282.00000000,           .11370731
       2283.00000000,           .11365751
       2284.00000000,           .11360775
       2285.00000000,           .11355804
       2286.00000000,           .11350837
       2287.00000000,           .11345874
       2288.00000000,           .11340916
       2289.00000000,           .11335961
       2290.00000000,           .11331012
       2291.00000000,           .11326066
       2292.00000000,           .11321125
       2293.00000000,           .11316188
       2294.00000000,           .11311256
       2295.00000000,           .11306328
       2296.00000000,           .11301404
       2297.00000000,           .11296484
       2298.00000000,           .11291569
       2299.00000000,           .11286658
