 Hz,A/m,Oe
        644.00000000,        672.98035733,          8.45692082
        645.00000000,        671.93814928,          8.44382405
        646.00000000,        670.89916246,          8.43076775
        647.00000000,        669.86338195,          8.41775175
        648.00000000,        668.83079296,          8.40477586
        649.00000000,        667.80138076,          8.39183988
        650.00000000,        666.77513072,          8.37894364
        651.00000000,        665.75202830,          8.36608696
        652.00000000,        664.73205905,          8.35326965
        653.00000000,        663.71520861,          8.34049153
        654.00000000,        662.70146270,          8.32775242
        655.00000000,        661.69080714,          8.31505215
        656.00000000,        660.68322782,          8.30239053
        657.00000000,        659.67871072,          8.28976740
        658.00000000,        658.67724192,          8.27718257
        659.00000000,        657.67880757,          8.26463587
        660.00000000,        656.68339390,          8.25212713
        661.00000000,        655.69098724,          8.23965618
        662.00000000,        654.70157398,          8.22722285
        663.00000000,        653.71514061,          8.21482696
        664.00000000,        652.73167370,          8.20246835
        665.00000000,        651.75115990,          8.19014685
        666.00000000,        650.77358592,          8.17786229
        667.00000000,        649.79893857,          8.16561451
        668.00000000,        648.82720474,          8.15340335
        669.00000000,        647.85837138,          8.14122863
        670.00000000,        646.89242555,          8.12909019
        671.00000000,        645.92935435,          8.11698788
        672.00000000,        644.96914499,          8.10492154
        673.00000000,        644.01178472,          8.09289099
        674.00000000,        643.05726089,          8.08089609
        675.00000000,        642.10556093,          8.06893668
        676.00000000,        641.15667232,          8.05701259
        677.00000000,        640.21058264,          8.04512368
        678.00000000,        639.26727952,          8.03326978
        679.00000000,        638.32675068,          8.02145075
        680.00000000,        637.38898390,          8.00966642
        681.00000000,        636.45396705,          7.99791665
        682.00000000,        635.52168804,          7.98620129
        683.00000000,        634.59213487,          7.97452018
        684.00000000,        633.66529563,          7.96287317
        685.00000000,        632.74115843,          7.95126012
        686.00000000,        631.81971150,          7.93968088
        687.00000000,        630.90094310,          7.92813529
        688.00000000,        629.98484158,          7.91662322
        689.00000000,        629.07139535,          7.90514452
        690.00000000,        628.16059289,          7.89369904
        691.00000000,        627.25242273,          7.88228663
        692.00000000,        626.34687351,          7.87090716
        693.00000000,        625.44393388,          7.85956049
        694.00000000,        624.54359259,          7.84824647
        695.00000000,        623.64583845,          7.83696496
        696.00000000,        622.75066032,          7.82571582
        697.00000000,        621.85804714,          7.81449891
        698.00000000,        620.96798791,          7.80331409
        699.00000000,        620.08047169,          7.79216123
        700.00000000,        619.19548760,          7.78104020
        701.00000000,        618.31302481,          7.76995084
        702.00000000,        617.43307259,          7.75889304
